date,OWA-Guardian,OWA-Sentinel,OWA-Pragmatist,OWA-Analyst,OWA-Strategist,OWA-Adventurer,OWA-Innovator,OWA-Visionary,1/N,MinVar,MaxSharpe,MLP,ANFIS
2019-09-20,1.082068082191567,1.1045453756429089,1.0886797544479705,1.0998783244514863,1.1129653781395887,1.1289078004820094,1.1314323988203077,1.1235144449511107,1.1178385517571836,1.1178385517571836,1.1836299057035493,1.086430493145757,1.1168909703201169
2019-09-23,1.0928660936526526,1.1146803789742874,1.0900606601205398,1.1016949363847672,1.115191850143078,1.1362520438761567,1.1379018667388956,1.1311054467182962,1.1245432820013666,1.1245432820013666,1.2025408010795149,1.092985224206975,1.1301028865548535
2019-09-24,1.0928660936526526,1.1146803789742874,1.0900606601205398,1.1016949363847672,1.115191850143078,1.1362520438761567,1.1379018667388956,1.1311054467182962,1.1245432820013666,1.1245432820013666,1.2025408010795149,1.092985224206975,1.1301028865548535
2019-09-26,1.0885521409912018,1.108940703534187,1.0841551218703671,1.0949911134084596,1.1078952956959252,1.128619752608517,1.1297939178214094,1.1228685079044298,1.1242542574981051,1.1242542574981051,1.1909668030251286,1.0891075679622473,1.12946933619316
2019-09-27,1.0963947884589949,1.1170951467262253,1.0923258188070062,1.103351334604185,1.1154599362801039,1.1346076291874565,1.1344636659850529,1.1264573565843023,1.132447502004181,1.132447502004181,1.1898052606997898,1.1011806267223756,1.1344276679450607
2019-09-30,1.0891184054411784,1.109357558785239,1.083139602917495,1.0954912219308273,1.1060405044875727,1.1226637106575488,1.1216554975727582,1.1129797364846015,1.1181009713249608,1.1181009713249608,1.1786507229774328,1.0884734723164695,1.1135331662930072
2019-10-01,1.0891184054411784,1.109357558785239,1.083139602917495,1.0954912219308273,1.1060405044875727,1.1226637106575488,1.1216554975727582,1.1129797364846015,1.1187120769201917,1.1187120769201917,1.1786507229774328,1.0884734723164695,1.1146261967014248
2019-10-02,1.088871712569085,1.1076507728282505,1.0810500070517153,1.0927383282375422,1.1029562258163925,1.11934458622503,1.1183727169192454,1.1099747471737718,1.117806531804338,1.117806531804338,1.1764827957256052,1.089158447685503,1.1123894467260247
2019-10-03,1.0897966316471654,1.107314773493938,1.0805106962773416,1.0897921123314942,1.099718432690549,1.116050132781496,1.1149688600506145,1.1064650113494097,1.1182408160229138,1.1182408160229138,1.1750507371771426,1.086638510023324,1.1138702522684605
2019-10-04,1.0957032617989806,1.1161123573308978,1.0902280024013564,1.1024526497006903,1.1134019818633574,1.1307255183969707,1.1298091451758976,1.121218344249699,1.1240953592279757,1.1240953592279757,1.1868597551912075,1.0937155521980586,1.1178340200201236
